Departure Airport Name,Departure Airport ID,Departure Time,Arrival Airport Name,Arrival Airport ID,Arrival Time,Duration,Airline,Travel Class,Total Duration,Layover 1 Duration,Layover 1 Overnight,Price,Cabin Baggage,Checked Baggage,Meal Included,Cabin Baggage (Number),Cabin Baggage (kg per piece),Checked Baggage (Number),Checked Baggage (kg per piece),Day of Week (on flight date),Departure Country Is Holiday,Arrival Country Is Holiday,Overnight Flight,Final Arrival Airport Name,Final Arrival Airport ID,Airport Distance (km),Airline Star Rating,Time of Day,Flight Type,Total_Baggage_kg
Suvarnabhumi Airport,BKK,06/08/2024 9:35,Yangon International Airport,RGN,06/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,06/08/2024 17:05,Yangon International Airport,RGN,06/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,07/08/2024 9:35,Yangon International Airport,RGN,07/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,07/08/2024 17:05,Yangon International Airport,RGN,07/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,08/08/2024 9:35,Yangon International Airport,RGN,08/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,08/08/2024 17:05,Yangon International Airport,RGN,08/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,09/08/2024 9:35,Yangon International Airport,RGN,09/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,09/08/2024 17:05,Yangon International Airport,RGN,09/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,10/08/2024 9:35,Yangon International Airport,RGN,10/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,10/08/2024 17:05,Yangon International Airport,RGN,10/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,11/08/2024 9:35,Yangon International Airport,RGN,11/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Sunday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,11/08/2024 17:05,Yangon International Airport,RGN,11/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Sunday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,12/08/2024 9:35,Yangon International Airport,RGN,12/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Monday,True,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,12/08/2024 17:05,Yangon International Airport,RGN,12/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Monday,True,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,13/08/2024 9:35,Yangon International Airport,RGN,13/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,13/08/2024 17:05,Yangon International Airport,RGN,13/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,14/08/2024 9:35,Yangon International Airport,RGN,14/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,14/08/2024 17:05,Yangon International Airport,RGN,14/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,15/08/2024 9:35,Yangon International Airport,RGN,15/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,15/08/2024 17:05,Yangon International Airport,RGN,15/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,16/08/2024 9:35,Yangon International Airport,RGN,16/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,16/08/2024 17:05,Yangon International Airport,RGN,16/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,17/08/2024 9:35,Yangon International Airport,RGN,17/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,17/08/2024 17:05,Yangon International Airport,RGN,17/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,18/08/2024 9:35,Yangon International Airport,RGN,18/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Sunday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,18/08/2024 17:05,Yangon International Airport,RGN,18/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Sunday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,19/08/2024 9:35,Yangon International Airport,RGN,19/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Monday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,19/08/2024 17:05,Yangon International Airport,RGN,19/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Monday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,20/08/2024 9:35,Yangon International Airport,RGN,20/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,20/08/2024 17:05,Yangon International Airport,RGN,20/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,21/08/2024 9:35,Yangon International Airport,RGN,21/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,21/08/2024 17:05,Yangon International Airport,RGN,21/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,22/08/2024 9:35,Yangon International Airport,RGN,22/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,22/08/2024 17:05,Yangon International Airport,RGN,22/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,23/08/2024 9:35,Yangon International Airport,RGN,23/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,23/08/2024 17:05,Yangon International Airport,RGN,23/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,24/08/2024 9:35,Yangon International Airport,RGN,24/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,24/08/2024 17:05,Yangon International Airport,RGN,24/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,25/08/2024 9:35,Yangon International Airport,RGN,25/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Sunday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,25/08/2024 17:05,Yangon International Airport,RGN,25/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Sunday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,26/08/2024 9:35,Yangon International Airport,RGN,26/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Monday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,26/08/2024 17:05,Yangon International Airport,RGN,26/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Monday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,27/08/2024 9:35,Yangon International Airport,RGN,27/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,27/08/2024 17:05,Yangon International Airport,RGN,27/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Tuesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,28/08/2024 9:35,Yangon International Airport,RGN,28/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,28/08/2024 17:05,Yangon International Airport,RGN,28/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Wednesday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,29/08/2024 9:35,Yangon International Airport,RGN,29/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,29/08/2024 17:05,Yangon International Airport,RGN,29/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Thursday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,30/08/2024 9:35,Yangon International Airport,RGN,30/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,30/08/2024 17:05,Yangon International Airport,RGN,30/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Friday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,31/08/2024 9:35,Yangon International Airport,RGN,31/08/2024 10:35,90,THAI,Premium Economy,90,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Morning,Layover,42
Suvarnabhumi Airport,BKK,31/08/2024 17:05,Yangon International Airport,RGN,31/08/2024 18:00,85,THAI,Premium Economy,85,0.0,False,249.0,True,True,True,1,7,1,35,Saturday,False,False,False,Yangon International Airport,RGN,610.2199451160011,4,Afternoon,Layover,42
Suvarnabhumi Airport,BKK,01/07/2024 20:25,Singapore Changi Airport,SIN,01/07/2024 23:45,140,Scoot,Premium Economy,640,395.0,TRUE,840.0,True,True,False,1,7,1,30,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Evening,Layover,37
Suvarnabhumi Airport,BKK,01/07/2024 10:50,Singapore Changi Airport,SIN,01/07/2024 14:15,145,Scoot,Premium Economy,380,130.0,False,980.0,True,True,False,1,7,1,30,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,02/07/2024 10:50,Singapore Changi Airport,SIN,02/07/2024 14:15,145,Scoot,Premium Economy,435,185.0,False,980.0,True,True,False,1,7,1,30,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,02/07/2024 17:55,Singapore Changi Airport,SIN,02/07/2024 21:05,130,Scoot,Premium Economy,975,740.0,TRUE,980.0,True,True,False,1,7,1,30,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Afternoon,Layover,37
Suvarnabhumi Airport,BKK,02/07/2024 10:50,Singapore Changi Airport,SIN,02/07/2024 14:15,145,Scoot,Premium Economy,380,130.0,False,1192.0,True,True,False,1,7,1,30,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,02/07/2024 17:55,Singapore Changi Airport,SIN,02/07/2024 21:05,130,Scoot,Premium Economy,790,555.0,TRUE,1192.0,True,True,False,1,7,1,30,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Afternoon,Layover,37
Suvarnabhumi Airport,BKK,03/07/2024 17:55,Singapore Changi Airport,SIN,03/07/2024 21:05,130,Scoot,Premium Economy,790,555.0,TRUE,840.0,True,True,False,1,7,1,30,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Afternoon,Layover,37
Suvarnabhumi Airport,BKK,03/07/2024 10:50,Singapore Changi Airport,SIN,03/07/2024 14:15,145,Scoot,Premium Economy,435,185.0,False,980.0,True,True,False,1,7,1,30,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,03/07/2024 10:50,Singapore Changi Airport,SIN,03/07/2024 14:15,145,Scoot,Premium Economy,380,130.0,False,1192.0,True,True,False,1,7,1,30,Wednesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,04/07/2024 10:50,Singapore Changi Airport,SIN,04/07/2024 14:15,145,Scoot,Premium Economy,380,130.0,False,980.0,True,True,False,1,7,1,30,Thursday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,05/07/2024 17:45,Singapore Changi Airport,SIN,05/07/2024 21:05,140,Scoot,Premium Economy,800,555.0,TRUE,840.0,True,True,False,1,7,1,30,Friday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Afternoon,Layover,37
Suvarnabhumi Airport,BKK,05/07/2024 20:25,Singapore Changi Airport,SIN,05/07/2024 23:45,140,Scoot,Premium Economy,640,395.0,TRUE,980.0,True,True,False,1,7,1,30,Friday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Evening,Layover,37
Suvarnabhumi Airport,BKK,06/07/2024 15:40,Singapore Changi Airport,SIN,06/07/2024 19:15,155,Scoot,Premium Economy,925,665.0,TRUE,840.0,True,True,False,1,7,1,30,Saturday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Afternoon,Layover,37
Suvarnabhumi Airport,BKK,06/07/2024 15:40,Singapore Changi Airport,SIN,06/07/2024 19:15,155,Scoot,Premium Economy,420,160.0,False,980.0,True,True,False,1,7,1,30,Saturday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Afternoon,Layover,37
Suvarnabhumi Airport,BKK,06/07/2024 10:50,Singapore Changi Airport,SIN,06/07/2024 14:15,145,Scoot,Premium Economy,380,130.0,False,1192.0,True,True,False,1,7,1,30,Saturday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,07/07/2024 10:50,Singapore Changi Airport,SIN,07/07/2024 14:15,145,Scoot,Premium Economy,1215,965.0,TRUE,1192.0,True,True,False,1,7,1,30,Sunday,False,True,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,07/07/2024 10:50,Singapore Changi Airport,SIN,07/07/2024 14:15,145,Scoot,Premium Economy,435,185.0,False,1574.0,True,True,False,1,7,1,30,Sunday,False,True,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,08/07/2024 20:25,Singapore Changi Airport,SIN,08/07/2024 23:45,140,Scoot,Premium Economy,640,395.0,TRUE,980.0,True,True,False,1,7,1,30,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Evening,Layover,37
Suvarnabhumi Airport,BKK,08/07/2024 10:50,Singapore Changi Airport,SIN,08/07/2024 14:15,145,Scoot,Premium Economy,380,130.0,False,1192.0,True,True,False,1,7,1,30,Monday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
Suvarnabhumi Airport,BKK,09/07/2024 17:55,Singapore Changi Airport,SIN,09/07/2024 21:05,130,Scoot,Premium Economy,790,555.0,TRUE,840.0,True,True,False,1,7,1,30,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Afternoon,Layover,37
Suvarnabhumi Airport,BKK,09/07/2024 10:50,Singapore Changi Airport,SIN,09/07/2024 14:15,145,Scoot,Premium Economy,435,185.0,False,1192.0,True,True,False,1,7,1,30,Tuesday,False,False,False,Soekarno-Hatta International Airport,CGK,1057.7874450614117,3,Morning,Layover,37
